escenario,paso,enemigos,bombas,explosiones,powerups,caos,dificultad
Presión alta,83,1.5194920976965238,0.6706501974831726,0.44419915066474686,3.8352128292023986,0.0,1.0
Presión alta,84,1.509921146228717,0.6707559776008871,0.44485009541117726,3.863277251067746,0.0,1.0
Presión alta,85,1.5030108440387093,0.6693030509647503,0.4457816457260199,3.890314853464908,0.0,1.0
Presión alta,86,1.5034008832298884,0.6688457371631259,0.44689803862354194,3.915058990481542,0.0,1.0
Presión alta,87,1.4974055005225393,0.6691973006867913,0.446076549938846,3.942573115054579,0.0,1.0
Presión alta,88,1.4913256841161242,0.6687540980360641,0.44601854573322747,3.967545348882701,0.0,1.0
Presión alta,89,1.4830466138625598,0.6718104945355118,0.4422186124347132,3.995934422089217,0.0,1.0
Presión alta,90,1.4792331923193631,0.6713330593848897,0.4437268056379536,4.021846939778709,0.0,1.0
Presión alta,91,1.4753678345151848,0.6707064858831483,0.445421126199042,4.048840531252683,0.0,1.0
Presión alta,92,1.4730048103008508,0.6697982248277978,0.44478104781475125,4.075393299331455,0.0,1.0
Presión alta,93,1.4669383016811353,0.6708239499861315,0.44487928391364534,4.100866257113473,0.0,1.0
Presión alta,94,1.467495317280495,0.6698804831529922,0.44566244258655835,4.126304183991612,0.0,1.0
Presión alta,95,1.464420077815597,0.6702823285533923,0.44641749658115315,4.152911230417098,0.0,1.0
Presión alta,96,1.4584016362444745,0.6706573692235358,0.44577973651837055,4.178366114219185,0.0,1.0
Presión alta,97,1.4560603375068921,0.6702040777899176,0.44607601251923207,4.203069173420258,0.0,1.0
Presión alta,98,1.4481305098117732,0.6719640990336138,0.4487301352702932,4.229282086926781,0.0,1.0
Presión alta,99,1.4413191620991121,0.6688121219400399,0.44670498700621636,4.253236770599507,0.0,1.0
Presión alta,100,1.4363823677305438,0.6677850415833722,0.44622943873222476,4.277871758726054,0.0,1.0
Presión alta,101,1.4283255841565108,0.6663557024474742,0.4464563918443891,4.29778946933282,0.0,1.0
Presión alta,102,1.4164379972576566,0.6684511419042258,0.44565088863421726,4.3205511131714145,0.0,1.0
Presión alta,103,1.414877527334539,0.6699088890144499,0.4444508175597216,4.345240133797428,0.0,1.0
Presión alta,104,1.4070626229307328,0.672681312882278,0.4456206140750399,4.369140842998115,0.0,1.0
Presión alta,105,1.3997818572482086,0.6701785211632522,0.4470817933382402,4.393637040971373,0.0,1.0
Presión alta,106,1.396297214832308,0.666389315152184,0.4486583134175668,4.416777435285282,0.0,1.0
Presión alta,107,1.4019237487833083,0.6671705500408374,0.4459874019399684,4.4372960115573745,0.0,1.0
Presión alta,108,1.3975635977664336,0.6664449351299112,0.4416008425181758,4.460966665700413,0.0,1.0
Presión alta,109,1.3959939302341708,0.6632946037644208,0.4427783089054352,4.4847897327765756,0.0,1.0
Presión alta,110,1.3950238978607556,0.666008618742932,0.44089888804106425,4.508976843978621,0.0,1.0
Presión alta,111,1.3874261845857092,0.6694815928490182,0.43706399694779724,4.5325209352412035,0.0,1.0
Presión alta,112,1.3859726326673587,0.6684239636865356,0.44145539284305785,4.5551231575374596,0.0,1.0
Presión alta,113,1.383161805737513,0.6684885939470148,0.4369389260337639,4.578072342067127,0.0,1.0
Presión alta,114,1.3784885589240685,0.6673908182173076,0.44156708382834786,4.600206684300077,0.0,1.0
